"outer_iter","training_loss","delta_loss","relative_obj_change","oracle_gap_abs","oracle_gap_rel","local_norm","step_size","line_search_halvings","line_search_success","line_search_forced","armijo_lhs","armijo_rhs","inner_iters","inner_converged","admm_tol_used","direction_norm_fro","refinement_triggered","refinement_rounds","subproblem_attempts","stop_mode_hit","min_eig","max_eig","kappa","nnz_gamma_total","nnz_gamma_pen","gamma_pen_sparsity","nnz_omega_offdiag_upper","omega_offdiag_sparsity","elapsed_sec","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
2,110.657065704429,-0.0656983845050121,0.000588048326952552,NA,NA,0.347285028564647,0.742233438951939,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.207469693647367,FALSE,0,1,NA,0.129829053949232,0.428003417700768,3.29666900190256,150,100,0.04,6,0.00489795918367347,14.4931590557098,11,0.899679542499283,1.85989188313518,1e-07,"case_relative_change"
3,110.629206060224,-0.0278596442049945,0.000249510803720588,NA,NA,0.239372063890377,0.806860206983373,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.138015837871595,FALSE,0,1,NA,0.129949132902602,0.43376313580851,3.33794559547865,150,100,0.04,6,0.00489795918367347,19.6655621528625,11,0.899679542499283,1.85989188313518,1e-07,"case_relative_change"
4,110.627881195809,-0.00132486441452784,1.1868438926396e-05,NA,NA,0.0514397336111753,0.951076859693608,0,TRUE,FALSE,NA,NA,2000,FALSE,1e-09,0.0311059254209739,TRUE,1,2,NA,0.130086070749702,0.435273641297054,3.3460434217785,150,100,0.04,6,0.00489795918367347,30.6140789985657,11,0.899679542499283,1.85989188313518,1e-07,"case_relative_change"
5,110.62788095666,-2.3914945757042e-07,2.1423810521936e-09,NA,NA,0.00585168603103328,0.124272794623663,3,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.0021157052388916,FALSE,0,1,"relative_change",0.130094832550099,0.435271060245039,3.34579822820724,150,100,0.04,6,0.00489795918367347,36.4047319889069,11,0.899679542499283,1.85989188313518,1e-07,"case_relative_change"
0,106.382215915729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.130094832550099,0.435271060245039,3.34579822820724,150,100,0.04,6,0.00489795918367347,0,12,0.769646387302891,1.5910766011778,1e-07,"case_relative_change"
1,106.119730252465,-0.262485663264286,0.00244440535172302,NA,NA,0.803712382337584,0.55441211680546,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.531758094336602,FALSE,0,1,NA,0.131735762834575,0.455343517982511,3.45649129883054,150,100,0.04,11,0.00897959183673469,6.88469886779785,12,0.769646387302891,1.5910766011778,1e-07,"case_relative_change"
2,106.043673203222,-0.0760570492431043,0.000710019051241534,NA,NA,0.404520644901405,0.711986686440055,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.28591249911208,FALSE,0,1,NA,0.133055068949554,0.469577506520437,3.52919667193192,150,100,0.04,11,0.00897959183673469,13.8713109493256,12,0.769646387302891,1.5910766011778,1e-07,"case_relative_change"
3,106.03500860001,-0.00866460321171303,8.09445617142016e-05,NA,NA,0.131985369857343,0.883403643393398,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.0975986064673709,FALSE,0,1,NA,0.133673051054959,0.475722124176975,3.55884840229603,150,100,0.04,11,0.00897959183673469,19.7666628360748,12,0.769646387302891,1.5910766011778,1e-07,"case_relative_change"
4,106.034855384097,-0.000153215913286431,1.4314560748904e-06,NA,NA,0.0174850642899254,0.982815409381829,0,TRUE,FALSE,NA,NA,2000,FALSE,1e-09,0.013204207939574,TRUE,1,2,NA,0.1337696547449,0.476659558231343,3.56328615140958,150,100,0.04,11,0.00897959183673469,30.7794148921967,12,0.769646387302891,1.5910766011778,1e-07,"case_relative_change"
5,106.034855316636,-6.7460717900758e-08,6.30268688257426e-10,NA,NA,0.000354022650470807,0.999646102637212,0,TRUE,FALSE,NA,NA,2000,FALSE,1e-09,0.000261377990915264,TRUE,1,2,"relative_change",0.133770495356706,0.476678538980705,3.56340565017432,150,100,0.04,10,0.00816326530612245,41.8599479198456,12,0.769646387302891,1.5910766011778,1e-07,"case_relative_change"
0,101.787177329962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.133770495356706,0.476678538980705,3.56340565017432,150,100,0.04,10,0.00816326530612245,0,13,0.658407281155739,1.3611139302077,1e-07,"case_relative_change"
1,101.774631046506,-0.0125462834555918,0.000122060784053992,NA,NA,1.85955641884545,0.0874261470598778,2,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.563813563664827,FALSE,0,1,NA,0.127595044286074,0.482627599310029,3.78249486106965,150,100,0.04,10,0.00816326530612245,18.05925989151,13,0.658407281155739,1.3611139302077,1e-07,"case_relative_change"
2,101.619237423883,-0.155393622623635,0.00151198424203846,NA,NA,0.624671244979843,0.615509139519735,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.414090670527363,FALSE,0,1,NA,0.133592549254126,0.502711476315129,3.76302031155082,150,100,0.04,10,0.00816326530612245,36.0288789272308,13,0.658407281155739,1.3611139302077,1e-07,"case_relative_change"
