"outer_iter","inner_iters","inner_converged","training_loss","elapsed_sec","path_index","lambda_gamma","lambda_Omega","case","tol_outer","tol_inner_base","tol_inner_floor","max_iter_outer"
7,47,TRUE,27.960426046953,0.28519606590271,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,33,TRUE,27.9604260413142,0.31214714050293,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,16,TRUE,27.960426039922,0.327253103256226,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,1,TRUE,27.9604260294327,0.330352067947388,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,36,TRUE,27.9604260036155,0.361057043075562,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,50,TRUE,27.9604260031824,0.400202035903931,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,42,TRUE,27.9604260005767,0.434531927108765,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,34,TRUE,27.9604260005006,0.464056968688965,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,18,TRUE,27.9604260004447,0.483092069625854,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,1,TRUE,27.96042600039,0.487324953079224,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,14,TRUE,27.9604260003727,0.503881931304932,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,16,TRUE,27.9604260002938,0.521000146865845,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,17,TRUE,27.9604260002644,0.540699005126953,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,16,TRUE,27.9604260002172,0.558221101760864,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,17,TRUE,27.9604260001826,0.575879096984863,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
22,16,TRUE,27.960426000161,0.594458103179932,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
23,17,TRUE,27.9604260001224,0.613223075866699,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
24,16,TRUE,27.96042600012,0.631402015686035,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
25,17,TRUE,27.9604260000751,0.650373935699463,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
26,17,TRUE,27.9604260000742,0.668728113174438,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
27,16,TRUE,27.9604260000532,0.686373949050903,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
28,17,TRUE,27.9604260000414,0.705313920974731,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
29,16,TRUE,27.9604260000392,0.724283933639526,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
30,17,TRUE,27.9604260000154,0.743940114974976,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
31,39,TRUE,27.9604259999616,0.778249979019165,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,78,TRUE,27.7317821498517,0.0567700862884521,51,0.0017467205855129,0.00361096511106137,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,24,TRUE,27.7317347907833,0.0747711658477783,51,0.0017467205855129,0.00361096511106137,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,51,TRUE,27.7317205705709,0.11217999458313,51,0.0017467205855129,0.00361096511106137,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,51,TRUE,27.7317161475922,0.14998722076416,51,0.0017467205855129,0.00361096511106137,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,52,TRUE,27.7317137405171,0.189632177352905,51,0.0017467205855129,0.00361096511106137,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,42,TRUE,27.7317136740708,0.250686168670654,51,0.0017467205855129,0.00361096511106137,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,46,TRUE,27.7317134603472,0.283531188964844,51,0.0017467205855129,0.00361096511106137,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,30,TRUE,27.7317134480238,0.30786919593811,51,0.0017467205855129,0.00361096511106137,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,52,TRUE,27.7317134218613,0.348579168319702,51,0.0017467205855129,0.00361096511106137,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,58,TRUE,27.7317134212705,0.392807006835938,51,0.0017467205855129,0.00361096511106137,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,49,TRUE,27.731713418645,0.432063102722168,51,0.0017467205855129,0.00361096511106137,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,34,TRUE,27.7317134185742,0.461217164993286,51,0.0017467205855129,0.00361096511106137,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,71,TRUE,27.73171341829,0.516594171524048,51,0.0017467205855129,0.00361096511106137,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,77,TRUE,27.5299515121956,0.0540480613708496,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,23,TRUE,27.5299161817161,0.0721189975738525,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,46,TRUE,27.5299043407881,0.103939056396484,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,49,TRUE,27.5299020040295,0.140491008758545,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,11,TRUE,27.5299005259399,0.150742053985596,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,18,TRUE,27.5298998963624,0.165138959884644,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,16,TRUE,27.5298992420212,0.179513931274414,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,16,TRUE,27.5298990342899,0.193814992904663,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,16,TRUE,27.5298985697271,0.207608938217163,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,16,TRUE,27.5298984082747,0.222041130065918,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,17,TRUE,27.5298979567528,0.23680305480957,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,38,TRUE,27.5298965664868,0.266026973724365,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,43,TRUE,27.5298964974399,0.299646139144897,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,47,TRUE,27.5298964938153,0.336477994918823,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,47,TRUE,27.5298961660488,0.373407125473022,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,97,TRUE,27.5298961651187,0.445094108581543,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,41,TRUE,27.5298961629216,0.480144023895264,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,30,TRUE,27.5298961628542,0.507745981216431,52,0.00149426226201944,0.00308906240624825,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,76,TRUE,27.3523069292206,0.0546729564666748,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,20,TRUE,27.3522772685211,0.0729250907897949,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,40,TRUE,27.3522704938062,0.130867958068848,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,33,TRUE,27.3522658979758,0.155483961105347,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,27,TRUE,27.3522618039018,0.17526912689209,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,20,TRUE,27.3522616566747,0.191095113754272,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,11,TRUE,27.3522615039094,0.201550006866455,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,13,TRUE,27.3522612206334,0.211616992950439,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,14,TRUE,27.3522611903398,0.223493099212646,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,15,TRUE,27.3522609200178,0.236268997192383,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,36,TRUE,27.3522604285946,0.262402057647705,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,42,TRUE,27.3522600933042,0.29394793510437,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,34,TRUE,27.3522600899814,0.321145057678223,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,1,TRUE,27.3522600849506,0.324557065963745,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,46,TRUE,27.3522600647094,0.360630035400391,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,49,TRUE,27.3522600645549,0.398922920227051,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,54,TRUE,27.352260063891,0.44323992729187,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,54,TRUE,27.3522600638238,0.484189033508301,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,56,TRUE,27.3522600637125,0.52557110786438,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,55,TRUE,27.3522600636437,0.56865406036377,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,55,TRUE,27.3522600605177,0.609105110168457,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
22,100,TRUE,27.3522600605129,0.68247389793396,53,0.00127829243338299,0.00264259173273804,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,74,TRUE,27.1963011290995,0.0542769432067871,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,18,TRUE,27.1962764286556,0.06797194480896,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,35,TRUE,27.1962736416508,0.0954608917236328,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,52,TRUE,27.1962690836213,0.131788015365601,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,79,TRUE,27.196261252015,0.186577081680298,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,68,TRUE,27.196261059923,0.234761953353882,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,28,TRUE,27.1962610530613,0.259319067001343,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,18,TRUE,27.1962610495501,0.276572942733765,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,16,TRUE,27.1962610463065,0.293338060379028,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,16,TRUE,27.1962610454135,0.308426856994629,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,16,TRUE,27.1962610438611,0.323808908462524,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,16,TRUE,27.196261042814,0.340451955795288,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,17,TRUE,27.1962610408129,0.356168031692505,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,38,TRUE,27.1962610354716,0.389031887054443,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,55,TRUE,27.1962610351684,0.433059930801392,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,48,TRUE,27.1962610321862,0.471374034881592,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,35,TRUE,27.1962610321658,0.502641916275024,54,0.00109353731722829,0.0022606506918767,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,72,TRUE,27.0595887921725,0.051016092300415,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,15,TRUE,27.0595686296145,0.0645620822906494,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,30,TRUE,27.0595660242224,0.088813066482544,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,48,TRUE,27.0595593080809,0.124082088470459,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,33,TRUE,27.059557107839,0.149075031280518,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,27,TRUE,27.0595527559261,0.172129154205322,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,49,TRUE,27.0595523499576,0.20917010307312,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,10,TRUE,27.0595522544287,0.217820167541504,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,35,TRUE,27.0595520104625,0.248257160186768,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,32,TRUE,27.0595519868392,0.275680065155029,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,18,TRUE,27.0595519834979,0.292545080184937,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,19,TRUE,27.0595519784764,0.310121059417725,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,20,TRUE,27.0595519709101,0.327753067016602,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,20,TRUE,27.0595519601113,0.348425149917603,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,36,TRUE,27.059551952468,0.381782054901123,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,35,TRUE,27.0595519516257,0.410887002944946,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,43,TRUE,27.0595519513539,0.447245121002197,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,45,TRUE,27.0595519509738,0.486546039581299,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,47,TRUE,27.0595519479808,0.551886081695557,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,33,TRUE,27.0595519479728,0.579866170883179,55,0.000935485365430906,0.00193391263863052,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,71,TRUE,26.9400529621755,0.0474758148193359,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,13,TRUE,26.940038811336,0.0590720176696777,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,36,TRUE,26.9400341366752,0.084993839263916,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,53,TRUE,26.9400284705644,0.121225833892822,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,35,TRUE,26.9400256333108,0.147223949432373,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,30,TRUE,26.9400207044086,0.169034957885742,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,54,TRUE,26.9400203266987,0.213052988052368,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,43,TRUE,26.9400203055954,0.246550798416138,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,15,TRUE,26.9400202919035,0.262046813964844,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,14,TRUE,26.9400202395041,0.27318286895752,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,42,TRUE,26.9400199507666,0.306967973709106,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,33,TRUE,26.9400199463076,0.333098888397217,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,1,TRUE,26.9400199445334,0.336236000061035,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,20,TRUE,26.9400199334756,0.354244947433472,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,39,TRUE,26.9400199238605,0.38647198677063,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,37,TRUE,26.940019923236,0.417800903320312,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,46,TRUE,26.9400199203462,0.455195903778076,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,34,TRUE,26.9400199202724,0.483889818191528,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,18,TRUE,26.9400199201964,0.503136873245239,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,23,TRUE,26.9400199201197,0.52535080909729,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,22,TRUE,26.9400199200843,0.547297954559326,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
22,23,TRUE,26.9400199200221,0.571668863296509,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
23,23,TRUE,26.9400199199965,0.594144821166992,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
24,22,TRUE,26.9400199198586,0.616456985473633,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
25,40,TRUE,26.9400199198312,0.651999950408936,56,0.000800277096307539,0.00165439893358759,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,69,TRUE,26.8357586713918,0.0489468574523926,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,11,TRUE,26.8357517593379,0.0584449768066406,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,40,TRUE,26.8357434658572,0.087897777557373,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,33,TRUE,26.8357358047229,0.113369941711426,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,28,TRUE,26.8357315895762,0.137290000915527,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,20,TRUE,26.8357313358918,0.153129816055298,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,13,TRUE,26.8357311105753,0.164392948150635,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,15,TRUE,26.8357306009026,0.177405834197998,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,16,TRUE,26.8357304852761,0.191374778747559,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,16,TRUE,26.8357300280813,0.206171989440918,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,38,TRUE,26.8357289738325,0.236355781555176,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,44,TRUE,26.835728640828,0.270106792449951,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,35,TRUE,26.8357286358827,0.298310995101929,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,1,TRUE,26.8357286290831,0.301520824432373,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,89,TRUE,26.8357285873577,0.367324829101562,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,39,TRUE,26.8357285867115,0.403170824050903,57,0.000684610849662435,0.00141528411200309,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,65,TRUE,26.7449485204287,0.045119047164917,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,10,TRUE,26.7449445001453,0.0552830696105957,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,41,TRUE,26.7449336270052,0.0864310264587402,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,34,TRUE,26.7449268240707,0.11203408241272,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,27,TRUE,26.7449226004306,0.136322021484375,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,19,TRUE,26.7449222633164,0.150697946548462,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,12,TRUE,26.7449218040791,0.162389993667603,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,13,TRUE,26.7449214926768,0.17478609085083,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,14,TRUE,26.7449212189237,0.185686111450195,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,15,TRUE,26.744920864252,0.199582099914551,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,15,TRUE,26.744920785531,0.212496042251587,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,16,TRUE,26.7449203831583,0.226150989532471,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,38,TRUE,26.7449195542426,0.255960941314697,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,45,TRUE,26.7449195499312,0.29331111907959,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,51,TRUE,26.7449195181901,0.332878112792969,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,55,TRUE,26.7449194774495,0.377492904663086,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,55,TRUE,26.7449191584857,0.421787977218628,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,100,TRUE,26.7449191581509,0.52593207359314,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,1,TRUE,26.7449191568275,0.529508113861084,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,25,TRUE,26.7449191563504,0.554153919219971,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,30,TRUE,26.7449191557072,0.579648971557617,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
22,31,TRUE,26.7449191553227,0.608366012573242,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
23,55,TRUE,26.7449191551688,0.653105020523071,58,0.000585662163315752,0.00121072921229753,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,59,TRUE,26.6660262524468,0.0413920879364014,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,36,TRUE,26.6660193317991,0.0672860145568848,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,49,TRUE,26.6660091792139,0.101649045944214,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,35,TRUE,26.666007189556,0.126918077468872,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,29,TRUE,26.6660023584005,0.14903712272644,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,54,TRUE,26.6660019691199,0.188249111175537,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,44,TRUE,26.6660019682592,0.248856067657471,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,15,TRUE,26.6660019023004,0.262021064758301,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,14,TRUE,26.666001884741,0.27305006980896,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,41,TRUE,26.6660015964826,0.30447506904602,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,34,TRUE,26.6660015879584,0.330937147140503,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,1,TRUE,26.6660015824355,0.335353136062622,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,42,TRUE,26.6660015732208,0.36852502822876,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,57,TRUE,26.6660015730671,0.411739110946655,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
